id,title,author,text,label
,"Ayodhya case: RSS, Muslim leaders meet",,All agreed that verdict should be accepted peacefully at a discussion presided over by Abbas Naqvi,1
,Muslim Boy Forces Father To Become A Headmaster Just To Be On The Safer Side,,"Anantnag, J&K: A young Muslim boy from the valley made an unusual request to his father which took everyone by surprise. Kashmir which is known for youngsters with a budding talent for becoming global terrorists is slowly losing its grip to Pakistan in the terror industry. Aslam, a 21-year-old boy from the valley realised that he was not entirely convinced with the ISIS ideology. He now wants his father to become a school headmaster just in case he gets convinced and joins Jihad at a later stage in his life. “Aslam is looking for a career switch and in recent times ISIS, JEM, LET etc have shown maximum openings that too in top positions. Although currently, he is not very eager to join any of such organisations, if he fails to get a decent job, then being a headmaster’s son will save his image. That’s why he has been forcing me to join any school or madrasa as a headmaster,” said Aslam’s father. Aslam also cited the example of Burhan Wani who was projected as the son of school headmaster by Barkha Dutt. “Burhan Vani was a terrorist and he killed many innocent people but see how hundreds came to his funeral and how he was made into a hero, only because he was the son of a school headmaster. Once my father becomes a headmaster, my career options shall open up. I’ll be living my own life without any guilt,” said Aslam.",0
,Indian court gives Ayodhya holy site to Hindus,,The Supreme Court rules the disputed site should be given to Hindus to build a temple there.,1
,Finance Minister Launches two new IT Initiatives -ICEDASH & ATITHI for improved monitoring and pace of Customs clearance of imported goods and facilitating arriving international passengers,,"Union Minister of Finance and Corporate Affairs, Smt Nirmala Sitharaman today unveiled two new IT initiatives – ICEDASH and ATITHI – for improved monitoring and pace of Customs clearance of imported goods and facilitating arriving international passengers by …",1
,Sunni Waqf Board studying Ayodhya verdict,,The Supreme Court ordered the government to provide five acre land to Muslims and cleared the way to construct Ram Temple at the disputed site.,1
,Omprakash Mishra Files Copyright Case Against Gully Boy After Seeing Rapper Ranveer Singh,,"Big trouble for Ranveer Singh and producers of the movie Gully Boy, whose trailer got aired on Wednesday. The movie Gully Boy is based on the life of a street rapper. Although Ranveer Singh has stunned the audience with his performance in the one and half minute trailer, even in his wildest dreams he wouldn’t have expected that this stunning performance would invite trouble for him. Famous rapper and YouTube sensation, Omprakash Mishra has filed a copyright violation and plagiarism case against the producers, Farhan Akhtar, Zoya Akhtar and Ritesh Sherwani. Another famous singer and youtube sensation Dhinchak Pooja has come out in support of Omprakash Mishra. Dhinchak Pooja said “Bollywood sala chor hai..they once made a movie on my life and didn’t give me royalty or credit” supposedly referring to the movie Secret Superstar. Court has accepted Omprakash’s plea and is likely to hold the release of the movie “Gully Boy” until it gets cleared whether the movie is based upon his life or not. In case it is, then the producers will have to pay a royalty fee to Omprakash Mishra. Considering that millions of people are waiting for the movie and any delay would hurt the sentiments of Ranveer Singh and Alia Bhatt’s fanbase, Courts are likely to set an early date for the hearing by further delaying the Ram Mandir hearing.",0
,India should let opposition leaders visit Kashmir too: EU delegation member,,European Union MP Nicolaus Fest was among the 23-member EU delegation that visited Srinagar to assess the situation in the state after the abrogation of Article 370.,1
,ASI reports cited in Ayodhya verdict to be made public: Union Culture Minister Prahlad Singh Patel,,"Hours after the Supreme Court paved the way for the construction of a Ram temple at the disputed site in Ayodhya and ordered an alternate site for a mosque, Union Culture Minister Prahlad Singh Patel",1
,"Separation of Ladakh from J&K on October 31 'Shameful', Blatant Violation of Article 3, Says CPI(M) - News18",,"Separation of Ladakh from J&K on October 31 'Shameful', Blatant Violation of Article 3, Says CPI(M) News18 Deserted Roads, Dal Lake Boat Ride As European MPs Visit J&K Amid Questions NDTV News Terrorism in Kashmir is not just India’s problem, say European law…",1
,Links 11/15/19,,"Our popular daily links, including swimming coals, the sun, Jimmy Wales social media project, Amazon, Uber, Brexit, Notre Dame, Venice flooding, Lebanon, Brazil, Bolivia, India, South Korea, Hong Kong protests, China organ donation, impeachment, Ukraine, Boei…",1
,Sri Lanka's Front-Runner Strikes Fear Among Tamils Who Blame Him For Disappearances,,"Gotabaya Rajapaksa, the civil war-era defense secretary, is considered a hero to many majority Buddhists but the prospect of his winning Saturday's presidential election terrifies some minorities.",1
,Emraan Hashmi’s “Why Cheat India” Allegedly A Copy of Congress Manifesto.,,"Around the release of political movies like The Accidental Prime Minister and Uri: The Surgical Strike, Emraan Hashmi released his first movie as a producer – ‘Why Cheat India.’ The actor has also played the lead role in the film. Although the movie got a mixed reaction on the first day but on the second day of its release, the movie invited a lot of controversies. According to the report, the movie has some parts plagiarised from Congress’ manifesto. Congress spokesperson has raised questions to the director of the movie Soumik Sen, who has asked a weeks time to answer them. Sources say that Congress is likely to take the legal route to make sure that movie is banned and their manifesto doesn’t get leaked before the Election Commission announces the election dates.",0
